DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/24/2013,9:00,QUEENS,11434,40.6596509,-73.7738282,"(40.6596509, -73.7738282)",ROCKAWAY BOULEVARD              ,FARMERS BOULEVARD               ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,222202,PASSENGER VEHICLE,VAN,,,
01/24/2013,9:00,QUEENS,11367,40.717943,-73.8161764,"(40.717943, -73.8161764)",146 STREET                      ,UNION TURNPIKE                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,234811,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,9:00,QUEENS,11354,40.7640838,-73.8333515,"(40.7640838, -73.8333515)",35 AVENUE                       ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248695,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,9:00,BROOKLYN,11235,40.5819581,-73.9599419,"(40.5819581, -73.9599419)",NEPTUNE AVENUE                  ,CONEY ISLAND AVENUE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,114446,OTHER,PASSENGER VEHICLE,,,
01/24/2013,9:00,BROOKLYN,11203,40.6543488,-73.9216926,"(40.6543488, -73.9216926)",LINDEN BOULEVARD                ,REMSEN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136928,BUS,SPORT UTILITY / STATION WAGON,,,
01/24/2013,9:00,BROOKLYN,11201,40.6930489,-73.9907288,"(40.6930489, -73.9907288)",COURT STREET                    ,REMSEN STREET                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Backing Unsafely,,,,188995,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,9:00,BRONX,10466,40.8883914,-73.846653,"(40.8883914, -73.846653)",EAST 231 STREET                 ,LACONIA AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,96527,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,8:58,BRONX,10451,40.8154399,-73.9239995,"(40.8154399, -73.9239995)",EAST 144 STREET                 ,MORRIS AVENUE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,73736,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,8:50,,,40.8473995,-73.9284068,"(40.8473995, -73.9284068)",,,,2,0,0,0,0,0,2,0,Pavement Slippery,,,,,2874746,SPORT UTILITY / STATION WAGON,,,,
01/24/2013,8:50,QUEENS,11385,40.7045623,-73.856731,"(40.7045623, -73.856731)",WOODHAVEN BOULEVARD             ,81 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215215,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES) ,,,
01/24/2013,8:50,QUEENS,11374,40.7283709,-73.8711335,"(40.7283709, -73.8711335)",ALDERTON STREET                 ,WOODHAVEN BOULEVARD             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,265383,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,8:49,BRONX,10469,40.8712211,-73.8555729,"(40.8712211, -73.8555729)",BURKE AVENUE                    ,LACONIA AVENUE                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,104148,PASSENGER VEHICLE,,,,
01/24/2013,8:46,MANHATTAN,10024,40.785805,-73.9726712,"(40.785805, -73.9726712)",WEST 85 STREET                  ,COLUMBUS AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,,,,,53404,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,8:42,MANHATTAN,10065,40.7608574,-73.9610689,"(40.7608574, -73.9610689)",EAST 61 STREET                  ,1 AVENUE                        ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,47297,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,8:40,BROOKLYN,11232,40.6566425,-74.005262,"(40.6566425, -74.005262)",3 AVENUE                        ,34 STREET                       ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,157243,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,8:40,,,40.7582585,-73.7771911,"(40.7582585, -73.7771911)",,,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,3079385,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
01/24/2013,8:40,STATEN ISLAND,10314,40.6152604,-74.1601646,"(40.6152604, -74.1601646)",LAMBERTS LANE                   ,SELDIN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,296279,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,8:40,BROOKLYN,11226,40.6541504,-73.94993,"(40.6541504, -73.94993)",NOSTRAND AVENUE                 ,LENOX ROAD                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136946,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/24/2013,8:37,STATEN ISLAND,10301,40.6440727,-74.0777656,"(40.6440727, -74.0777656)",WALL STREET                     ,STUYVESANT PLACE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286912,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,8:37,MANHATTAN,10035,40.8043758,-73.9374202,"(40.8043758, -73.9374202)",EAST 125 STREET                 ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,60447,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,8:35,BROOKLYN,11219,40.6340612,-74.0041073,"(40.6340612, -74.0041073)",FORT HAMILTON PARKWAY           ,58 STREET                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,131575,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,8:35,QUEENS,11385,40.693843,-73.8969119,"(40.693843, -73.8969119)",CYPRESS AVENUE                  ,CABOT ROAD                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215217,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,8:35,QUEENS,11356,40.7862848,-73.8363365,"(40.7862848, -73.8363365)",14 AVENUE                       ,132 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248694,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,8:35,QUEENS,11354,40.766886,-73.823951,"(40.766886, -73.823951)",PARSONS BOULEVARD               ,34 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248698,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,8:30,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,2927244,PASSENGER VEHICLE,VAN,,,
01/24/2013,8:30,,,40.7967991,-73.9293693,"(40.7967991, -73.9293693)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2864408,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,7:40,,,40.7328231,-73.8683917,"(40.7328231, -73.8683917)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3065308,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,7:40,QUEENS,11354,40.7693526,-73.8325765,"(40.7693526, -73.8325765)",31 ROAD                         ,LINDEN PLACE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248757,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,7:35,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2888796,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,7:25,QUEENS,11414,40.6636316,-73.8357363,"(40.6636316, -73.8357363)",COHANCY STREET                  ,156 AVENUE                      ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,229673,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,7:20,,,40.7560994,-73.7465393,"(40.7560994, -73.7465393)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3079382,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,7:20,,,40.7223457,-73.7771606,"(40.7223457, -73.7771606)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3033620,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,7:20,MANHATTAN,10024,40.7852936,-73.9693348,"(40.7852936, -73.9693348)",WEST 86 STREET                  ,CENTRAL PARK WEST               ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,53401,PASSENGER VEHICLE,TAXI,,,
01/24/2013,7:15,BRONX,10458,40.8571285,-73.8807926,"(40.8571285, -73.8807926)",EAST FORDHAM ROAD               ,SOUTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,100798,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,7:05,MANHATTAN,10022,40.7612344,-73.9638843,"(40.7612344, -73.9638843)",2 AVENUE                        ,EAST 60 STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,47295,SPORT UTILITY / STATION WAGON,,,,
01/24/2013,7:00,,,40.7354542,-73.9170371,"(40.7354542, -73.9170371)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3045141,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/24/2013,7:00,,,40.7220991,-73.7777101,"(40.7220991, -73.7777101)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,,,,3033621,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,7:00,,,40.7220991,-73.7777101,"(40.7220991, -73.7777101)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3033622,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,7:00,,,,,,COLLEGE AVENUE                  ,MANOR ROAD                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286908,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,7:00,QUEENS,     ,40.720103,-73.7903765,"(40.720103, -73.7903765)",UTOPIA PARKWAY                  ,GRAND CENTRAL PARKWAY           ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,234809,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,7:00,BROOKLYN,11238,40.6757557,-73.9597594,"(40.6757557, -73.9597594)",CLASSON AVENUE                  ,PROSPECT PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,173563,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
01/24/2013,6:40,MANHATTAN,10003,40.7297769,-73.9953095,"(40.7297769, -73.9953095)",WASHINGTON PLACE                ,GREENE STREET                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,10340,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,6:35,BRONX,10451,40.8105282,-73.9304822,"(40.8105282, -73.9304822)",EAST 135 STREET                 ,CANAL PLACE                     ,,0,0,0,0,0,0,0,0,Other Vehicular,Aggressive Driving/Road Rage,,,,73735,TAXI,UNKNOWN,,,
01/24/2013,6:30,MANHATTAN,10018,40.7583059,-74.0001372,"(40.7583059, -74.0001372)",11 AVENUE                       ,WEST 38 STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,18174,TAXI,,,,
01/24/2013,6:21,MANHATTAN,10029,40.7864251,-73.9423808,"(40.7864251, -73.9423808)",EAST 101 STREET                 ,1 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,56182,SMALL COM VEH(4 TIRES) ,LIVERY VEHICLE,,,
01/24/2013,6:15,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2912829,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,6:15,QUEENS,11373,40.7312781,-73.8715644,"(40.7312781, -73.8715644)",WOODHAVEN BOULEVARD             ,BOOTH STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,265382,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
01/24/2013,6:10,QUEENS,11101,40.7409163,-73.9522573,"(40.7409163, -73.9522573)",11 STREET                       ,BORDEN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,240937,UNKNOWN,,,,
01/24/2013,6:00,MANHATTAN,10035,40.80197,-73.9455097,"(40.80197, -73.9455097)",EAST 118 STREET                 ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,60445,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/24/2013,5:40,QUEENS,11101,40.7497328,-73.9360965,"(40.7497328, -73.9360965)",NORTHERN BOULEVARD              ,41 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,274764,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,5:40,BROOKLYN,11237,40.7125785,-73.9291739,"(40.7125785, -73.9291739)",VARICK AVENUE                   ,MEADOW STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,195185,VAN,PASSENGER VEHICLE,,,
01/24/2013,5:13,,,,,,,,PARKING LOT 110-00 ROCKAWAY BOULEVARD   ,1,0,0,0,0,0,1,0,Following Too Closely,,,,,229672,PASSENGER VEHICLE,,,,
01/24/2013,5:00,,,40.7279001,-73.838812,"(40.7279001, -73.838812)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3065307,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,5:00,BRONX,10455,40.8149337,-73.8976455,"(40.8149337, -73.8976455)",SOUTHERN BOULEVARD              ,EAST 156 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,77005,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/24/2013,4:10,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2937794,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,4:00,BROOKLYN,11215,40.6767799,-73.9834738,"(40.6767799, -73.9834738)",PRESIDENT STREET                ,4 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,176926,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,3:50,MANHATTAN,10012,40.7230221,-73.9988131,"(40.7230221, -73.9988131)",BROADWAY                        ,SPRING STREET                   ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,6702,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,3:25,BRONX,10468,40.8682829,-73.9010669,"(40.8682829, -73.9010669)",UNIVERSITY AVENUE               ,WEST KINGSBRIDGE ROAD           ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,110723,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,3:00,MANHATTAN,10022,40.7628522,-73.9677279,"(40.7628522, -73.9677279)",EAST 60 STREET                  ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,47294,TAXI,TAXI,,,
01/24/2013,2:50,QUEENS,11377,40.7434867,-73.8990725,"(40.7434867, -73.8990725)",65 PLACE                        ,WOODSIDE AVENUE                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,240933,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,2:45,MANHATTAN,10018,40.7595273,-73.999242,"(40.7595273, -73.999242)",WEST 40 STREET                  ,11 AVENUE                       ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,18173,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,2:40,QUEENS,11436,40.6846108,-73.7998627,"(40.6846108, -73.7998627)",LINDEN BOULEVARD                ,144 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,269460,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,2:00,BROOKLYN,11208,40.6741348,-73.8715988,"(40.6741348, -73.8715988)",BELMONT AVENUE                  ,EUCLID AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,165766,UNKNOWN,,,,
01/24/2013,23:55,,,,,,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,2983310,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,23:50,,,40.7167161,-73.8278116,"(40.7167161, -73.8278116)",,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3089836,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,,
01/24/2013,23:50,MANHATTAN,10022,40.7571804,-73.9739824,"(40.7571804, -73.9739824)",EAST 50 STREET                  ,PARK AVENUE                     ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,40097,TAXI,PASSENGER VEHICLE,,,
01/24/2013,23:45,MANHATTAN,10036,40.7548409,-73.9841185,"(40.7548409, -73.9841185)",WEST 42 STREET                  ,6 AVENUE                        ,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,27993,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
01/24/2013,23:30,,,40.7167161,-73.8278116,"(40.7167161, -73.8278116)",,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,3089837,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
01/24/2013,23:30,QUEENS,11426,40.7236157,-73.7283628,"(40.7236157, -73.7283628)",239 STREET                      ,93 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,222212,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/24/2013,23:10,,,,,,BORDEN AVENUE                   ,VANDAM STREET                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,240940,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,23:00,,,40.7167161,-73.8278116,"(40.7167161, -73.8278116)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3089835,TAXI,,,,
01/24/2013,22:51,BROOKLYN,11214,40.6077933,-73.9913565,"(40.6077933, -73.9913565)",78 STREET                       ,21 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,122850,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,22:50,BROOKLYN,11222,40.7289951,-73.9506603,"(40.7289951, -73.9506603)",MC GUINNESS BOULEVARD           ,CALYER STREET                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,199122,TAXI,PASSENGER VEHICLE,,,
01/24/2013,22:45,MANHATTAN,10011,40.744099,-73.9956441,"(40.744099, -73.9956441)",WEST 23 STREET                  ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,18178,VAN,SMALL COM VEH(4 TIRES) ,,,
01/24/2013,22:45,MANHATTAN,10007,40.7155203,-74.0092383,"(40.7155203, -74.0092383)",CHAMBERS STREET                 ,WEST BROADWAY                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1750,SPORT UTILITY / STATION WAGON,TAXI,,,
01/24/2013,22:40,MANHATTAN,10030,40.8153057,-73.9436997,"(40.8153057, -73.9436997)",WEST 135 STREET                 ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,66904,VAN,PASSENGER VEHICLE,,,
01/24/2013,22:24,QUEENS,11422,40.6759468,-73.7353022,"(40.6759468, -73.7353022)",133 AVENUE                      ,234 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222210,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,22:12,STATEN ISLAND,10301,40.6317239,-74.09592,"(40.6317239, -74.09592)",SILVER LAKE PARK ROAD           ,FOREST AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286922,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,22:07,BROOKLYN,11212,40.6607386,-73.9103783,"(40.6607386, -73.9103783)",RIVERDALE AVENUE                ,BRISTOL STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,161209,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,22:00,BROOKLYN,11229,40.595921,-73.9410184,"(40.595921, -73.9410184)",NOSTRAND AVENUE                 ,AVENUE W                        ,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,118063,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
01/24/2013,22:00,,,,,,MAIN STREET                     ,GRAND CENTRAL PARKWAY           ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,234816,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/24/2013,21:50,BROOKLYN,11221,40.6856361,-73.929592,"(40.6856361, -73.929592)",JEFFERSON AVENUE                ,MALCOLM X BOULEVARD             ,,1,0,1,0,0,0,0,0,Unspecified,,,,,183226,PASSENGER VEHICLE,,,,
01/24/2013,21:38,BRONX,10451,40.8137456,-73.9313928,"(40.8137456, -73.9313928)",EAST 138 STREET                 ,EXTERIOR STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,73742,LIVERY VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,21:35,BROOKLYN,11235,40.5911027,-73.9651429,"(40.5911027, -73.9651429)",OCEAN PARKWAY                   ,AVENUE X                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,118065,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,21:30,BROOKLYN,11206,40.700105,-73.9472483,"(40.700105, -73.9472483)",TOMPKINS AVENUE                 ,FLUSHING AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,180442,PICK-UP TRUCK,,,,
01/24/2013,21:30,BROOKLYN,11233,40.6727913,-73.9222153,"(40.6727913, -73.9222153)",RALPH AVENUE                    ,PROSPECT PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,161208,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,21:28,BROOKLYN,11216,40.6718727,-73.9546355,"(40.6718727, -73.9546355)",BEDFORD AVENUE                  ,SAINT JOHNS PLACE               ,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,173566,LIVERY VEHICLE,LIVERY VEHICLE,,,
01/24/2013,21:26,STATEN ISLAND,10307,40.5105181,-74.2482769,"(40.5105181, -74.2482769)",MAIN STREET                     ,CRAIG AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,302183,PASSENGER VEHICLE,UNKNOWN,,,
01/24/2013,21:25,,,40.6915381,-73.99911,"(40.6915381, -73.99911)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,2983309,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,21:23,BRONX,10456,40.8333225,-73.8967536,"(40.8333225, -73.8967536)",EAST 170 STREET                 ,BOSTON ROAD                     ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,79327,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/24/2013,21:20,QUEENS,11418,40.7002304,-73.8338032,"(40.7002304, -73.8338032)",MYRTLE AVENUE                   ,116 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,205301,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,21:15,BROOKLYN,11203,40.6553345,-73.9307664,"(40.6553345, -73.9307664)",UTICA AVENUE                    ,LENOX ROAD                      ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,136932,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/24/2013,21:15,MANHATTAN,10010,40.7388392,-73.9852338,"(40.7388392, -73.9852338)",EAST 22 STREET                  ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,23102,TAXI,PASSENGER VEHICLE,,,
01/24/2013,21:00,STATEN ISLAND,10314,40.6104943,-74.1648389,"(40.6104943, -74.1648389)",ARLENE STREET                   ,MERRILL AVENUE                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,296285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,20:59,BRONX,10474,40.822424,-73.8858734,"(40.822424, -73.8858734)",BRUCKNER BOULEVARD              ,WHITTIER STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,77008,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,20:52,MANHATTAN,10026,40.8037448,-73.9558605,"(40.8037448, -73.9558605)",WEST 115 STREET                 ,8 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,64039,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,20:46,MANHATTAN,10009,40.7313511,-73.9825546,"(40.7313511, -73.9825546)",EAST 14 STREET                  ,1 AVENUE                        ,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,14785,TAXI,PASSENGER VEHICLE,,,
01/24/2013,20:45,,,40.603496,-74.0673355,"(40.603496, -74.0673355)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3122148,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/24/2013,20:45,BROOKLYN,11223,40.5993145,-73.9729096,"(40.5993145, -73.9729096)",MC DONALD AVENUE                ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,122903,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/24/2013,20:41,BROOKLYN,11203,40.6465591,-73.9259215,"(40.6465591, -73.9259215)",EAST 54 STREET                  ,BEVERLY ROAD                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,136931,SPORT UTILITY / STATION WAGON,,,,
